date,market_index_value,nifty_auto_value,nifty_bank_value,nifty_energy_value,nifty_financial_services_value,nifty_fmcg_value,nifty_it_value,nifty_metal_value,nifty_pharma_value,nifty_realty_value
2021-11-02,11683.65,11521.25,39938.45,23421.7,19074.85,38616.2,35177.35,5643.15,13993.2,536.35
2021-11-03,11654.3,11401.2,39402.05,23489.45,18930.1,38370.1,35177.1,5695.45,13888.3,546.75
2021-11-04,11759.45,11569.8,39573.7,23584.05,18994.2,38710.1,35334.25,5697.95,13948.2,548.05
2021-11-08,11891.35,11645.75,39438.25,23938.8,19216.2,39094.75,35782.35,5780.45,13851.25,555.6
2021-11-09,12010.8,11766.25,39368.8,24004.3,19085.3,38964.25,35815.1,5761.6,13878.7,556.15
2021-11-10,11965.0,11829.15,39023.25,24041.3,19010.25,38917.35,35722.95,5660.45,13911.3,548.6
2021-11-11,11887.3,11690.15,38560.2,23894.75,18772.8,38542.55,35583.65,5681.0,13717.8,535.8
2021-11-12,11944.3,11706.5,38733.35,24209.3,18976.2,38912.75,36332.3,5728.7,13774.65,544.65
2021-11-15,11985.45,11687.65,38702.35,24268.85,18955.25,39278.3,36465.3,5624.3,13974.35,545.85
2021-11-16,11960.8,11977.3,38307.1,23944.65,18805.75,39014.65,36643.9,5586.35,13798.8,545.1
2021-11-17,11908.55,12061.8,38041.55,23837.9,18679.95,39013.45,36660.9,5568.1,13621.9,536.15
2021-11-18,11733.35,11747.45,37976.25,23794.35,18606.35,38866.5,36007.0,5423.9,13481.4,526.9
2021-11-22,11406.6,11379.75,37128.8,23118.3,18177.2,38351.65,35478.95,5421.6,13245.35,505.1
2021-11-23,11580.95,11455.7,37272.8,23586.95,18261.5,38560.1,35504.4,5600.4,13489.95,516.0
2021-11-24,11547.6,11308.85,37441.95,23650.05,18304.35,38178.2,34966.25,5602.6,13408.1,515.65
2021-11-25,11600.75,11247.75,37364.75,24218.25,18264.45,38259.75,35300.25,5624.0,13566.5,525.7
2021-11-26,11257.5,10759.6,36025.5,23349.4,17614.7,37547.15,34606.15,5323.75,13797.1,492.8
2021-11-29,11138.65,10704.15,35976.45,23052.15,17629.95,37324.85,34870.75,5304.7,13648.8,484.6
2021-11-30,11223.55,10603.55,35695.3,22823.45,17534.75,37386.95,35043.75,5201.7,13662.8,487.6
2021-12-01,11315.6,10758.15,36364.9,23110.8,17758.85,37457.85,35429.0,5322.2,13442.1,494.65
2021-12-02,11447.95,10873.15,36508.25,23491.6,17982.9,37892.6,36157.85,5405.05,13557.0,497.35
2021-12-03,11426.85,10788.75,36197.15,23258.35,17779.5,37498.1,35848.05,5392.4,13443.85,496.3
2021-12-06,11279.65,10589.8,35735.9,22900.5,17596.7,36821.85,34879.4,5327.9,13192.25,489.5
2021-12-07,11414.8,10759.0,36618.4,23172.5,17979.35,37175.85,35272.3,5494.45,13234.35,500.45
2021-12-08,11585.65,11007.7,37284.7,23362.8,18284.95,37659.95,35959.05,5594.9,13433.85,509.05
2021-12-09,11651.9,11058.75,37082.45,23408.3,18202.45,38201.65,35946.35,5629.8,13449.4,507.65
2021-12-10,11729.1,11080.05,37105.65,23429.95,18165.55,38189.55,35939.6,5658.9,13446.1,519.4
2021-12-13,11725.35,11047.15,36925.25,23177.35,18006.9,37823.55,36050.55,5642.8,13432.9,512.4
2021-12-14,11694.0,10972.15,36893.95,23361.4,17905.2,37642.6,36102.55,5666.8,13575.9,509.2
2021-12-15,11630.4,11026.0,36789.55,23185.7,17776.95,37424.65,35737.2,5604.1,13512.05,499.6
2021-12-16,11558.8,10945.75,36548.65,23175.15,17713.85,37244.35,36160.3,5597.15,13393.65,495.4
2021-12-17,11325.65,10678.65,35618.65,22755.75,17280.7,36438.0,36647.9,5476.8,13230.7,475.95
2021-12-20,10941.55,10405.3,34439.85,22070.45,16779.2,36084.65,35916.45,5269.6,13184.45,452.65
2021-12-21,11083.1,10483.9,34607.85,22325.7,16841.45,36336.8,36627.15,5424.6,13282.85,459.95
2021-12-22,11247.2,10652.55,35029.5,22580.3,16992.75,36505.55,36989.15,5521.1,13547.7,473.5
2021-12-23,11342.65,10731.05,35191.15,22869.65,17116.55,36995.1,37362.85,5519.9,13644.5,484.45
2021-12-24,11232.25,10620.75,34857.05,22588.85,16956.75,36913.75,37727.8,5492.7,13491.25,477.3
2021-12-27,11269.05,10641.65,35057.9,22561.45,17111.3,36883.4,37988.5,5489.45,13710.15,479.6
2021-12-28,11396.5,10783.85,35183.8,22816.6,17178.6,37162.7,38357.8,5538.7,13836.15,483.4
2021-12-29,11412.7,10829.55,35045.4,22745.35,17130.0,37028.7,38274.65,5480.55,14072.9,483.05
2021-12-30,11395.65,10755.65,35063.6,22485.4,17116.55,37075.65,38658.8,5416.65,14135.5,478.35
2021-12-31,11543.55,10936.9,35481.7,22631.95,17330.85,37579.95,38701.05,5521.75,14223.0,484.15
2022-01-03,11673.45,11114.55,36421.9,22849.25,17761.05,37606.05,39123.8,5628.1,14156.4,489.65
2022-01-04,11702.1,11139.4,36840.15,23370.35,17972.95,37800.35,39370.7,5606.85,14040.65,487.05
2022-01-05,11705.05,11256.85,37695.9,23518.0,18336.65,37910.95,38609.15,5684.15,13999.85,492.9
2022-01-06,11698.7,11316.6,37490.25,23370.6,18174.8,37622.5,38009.0,5656.0,13912.25,485.65
2022-01-07,11741.95,11290.9,37739.6,23577.7,18206.05,37864.45,38139.85,5684.85,13857.95,485.8
2022-01-10,11820.4,11501.7,38347.9,23712.35,18483.85,37984.05,38212.2,5718.8,13858.95,495.15
2022-01-11,11839.3,11479.7,38442.2,24003.3,18538.8,37849.9,38605.45,5610.35,13854.25,497.95
2022-01-12,11980.05,11645.9,38727.55,24515.8,18684.75,37992.95,38604.75,5685.0,13833.7,507.45
2022-01-13,12039.9,11686.15,38469.95,24817.55,18611.8,38087.25,38607.0,5882.75,14051.15,503.8
2022-01-14,12036.1,11643.05,38370.4,24867.85,18566.1,37816.0,38826.85,5871.4,13964.15,509.6
2022-01-17,12073.15,11881.25,38216.15,25184.5,18521.65,37988.9,38804.95,5888.4,13862.45,516.1
2022-01-18,11848.7,11598.75,38210.3,25054.95,18468.7,37503.15,38091.75,5755.15,13697.6,502.65
2022-01-19,11830.6,11681.4,38041.35,25293.95,18269.95,37106.4,37281.7,5801.1,13682.7,501.9
2022-01-20,11801.2,11583.2,37850.85,25270.1,18137.95,36681.4,36662.2,5831.15,13454.9,503.05
2022-01-21,11551.65,11561.75,37574.3,25055.85,18047.05,36812.9,36054.6,5719.55,13243.05,491.2
2022-01-24,11125.05,11261.2,36947.55,24425.25,17633.45,35941.35,34821.6,5420.45,12998.6,462.2
2022-01-25,11221.2,11522.75,37706.75,24716.4,17789.8,36382.85,34707.45,5485.15,13092.1,470.6
2022-01-27,11095.15,11561.6,37982.1,24557.0,17763.15,35966.8,33475.05,5445.9,12847.9,462.1
2022-01-28,11242.35,11493.4,37689.4,24677.0,17673.55,36188.3,33851.95,5466.05,12983.05,465.65
2022-01-31,11413.65,11703.5,37975.35,24983.95,17836.25,36467.25,34824.55,5473.45,13179.9,480.25
2022-02-01,11531.3,11616.1,38505.5,24888.45,18060.25,37183.8,35371.65,5719.4,13477.5,488.65
2022-02-02,11661.7,11632.4,39330.5,24998.95,18408.8,37581.5,35788.75,5779.7,13643.65,495.5
2022-02-03,11547.6,11683.4,39010.0,24728.95,18153.3,37467.2,35056.8,5761.6,13617.6,486.9
2022-02-04,11459.35,11560.6,38789.35,24699.15,18071.7,37508.4,35080.1,5829.5,13580.3,473.45
2022-02-07,11357.55,11407.25,37995.45,24825.0,17607.85,36764.95,34621.25,5829.0,13381.7,468.2
2022-02-08,11268.15,11429.8,38028.45,24500.9,17632.55,36765.95,34521.55,5875.6,13444.7,464.25
2022-02-09,11394.0,11680.15,38610.25,24514.35,17860.35,36852.85,34983.3,5985.0,13570.3,467.0
2022-02-10,11419.95,11674.05,39010.95,24685.55,18068.35,36982.55,35341.85,6059.45,13613.05,471.2
2022-02-11,11197.15,11552.9,38517.25,24549.7,17803.0,36671.65,34379.05,6023.8,13510.3,461.85
2022-02-14,10768.5,11107.15,36908.55,23899.8,17059.1,35661.25,33880.65,5719.0,13252.15,437.4
2022-02-15,11045.45,11552.3,38170.1,24363.8,17584.45,36438.7,34913.3,5845.5,13356.9,450.7
2022-02-16,11027.35,11509.7,37953.8,24392.95,17544.25,36460.75,34801.95,5812.15,13425.1,455.8
2022-02-17,10997.15,11492.85,37531.65,24757.95,17479.35,36571.7,34634.1,5793.4,13324.4,454.7
2022-02-18,10903.35,11420.45,37599.15,24540.7,17524.95,36498.7,34483.1,5778.4,13208.8,449.0
2022-02-21,10778.4,11361.6,37685.6,24174.4,17530.15,36200.3,34472.05,5658.95,13029.9,442.9
2022-02-22,10676.5,11343.05,37371.65,24166.35,17462.7,35879.85,34129.55,5595.9,12954.5,430.0
2022-02-23,10717.0,11318.7,37392.05,24164.75,17428.75,35933.1,34114.3,5608.9,12976.3,443.55
2022-02-24,10138.4,10609.8,35228.1,22928.1,16531.55,34735.15,32547.9,5313.65,12500.1,411.75
2022-02-25,10531.45,10895.3,36430.75,23590.6,17028.9,35292.55,33476.95,5618.7,12899.85,433.75
2022-02-28,10621.0,10820.55,36205.3,24212.1,16936.3,35515.4,33847.85,5896.85,12927.6,436.4
2022-03-02,10595.85,10500.45,35372.8,24520.65,16551.9,35364.45,33720.0,6136.7,12689.55,431.25
2022-03-03,10567.8,10261.1,34944.3,24968.25,16359.05,35019.6,34130.3,6210.25,12643.75,429.0
2022-03-04,10351.45,9896.65,34407.8,24491.35,16080.15,34627.85,34177.7,6010.15,12600.15,416.45
2022-03-07,10124.05,9480.45,32871.25,24207.6,15391.15,33657.45,34135.9,6136.15,12546.85,393.65
2022-03-08,10231.6,9560.0,33158.1,24229.0,15528.85,34006.9,35055.55,6045.3,12844.85,406.45
2022-03-09,10439.35,9832.35,33815.45,24459.1,15845.5,34486.95,35440.55,6024.6,13059.25,418.85
2022-03-10,10547.65,10019.35,34475.6,24816.65,16134.95,35530.3,35399.1,6161.95,13077.05,428.2
2022-03-11,10604.65,9979.7,34546.25,25004.3,16165.2,35613.65,35348.7,6190.05,13399.0,430.2
2022-03-14,10619.55,10074.3,35312.15,24889.8,16514.25,35589.4,36028.0,6161.05,13351.9,422.95
2022-03-15,10534.25,10131.3,35022.65,24347.95,16352.1,35649.95,35097.85,5910.1,13318.85,421.7
2022-03-16,10739.8,10350.1,35748.25,24783.8,16675.5,36273.6,35729.65,6065.7,13374.5,437.05
2022-03-17,10870.5,10576.0,36428.55,25304.8,17137.4,36782.7,35643.6,6183.8,13546.05,450.75
2022-03-21,10857.0,10448.4,36018.5,24936.65,16936.9,36149.35,35377.75,6276.35,13549.55,447.6
2022-03-22,10871.5,10572.9,36348.55,25359.5,17087.15,35887.05,36070.45,6323.7,13513.15,443.1
2022-03-23,10909.4,10463.45,36147.35,25569.75,16936.75,35789.85,36082.0,6399.95,13569.65,441.55
2022-03-24,10966.35,10412.4,35527.1,25789.1,16672.0,35797.15,36516.75,6498.2,13724.5,443.75
2022-03-25,10943.65,10354.15,35410.1,25833.55,16616.7,35522.75,36152.3,6500.2,13607.05,449.15
2022-03-28,10926.0,10421.6,35710.5,25989.3,16667.95,35659.45,36026.05,6559.4,13562.25,451.0
2022-03-29,10992.45,10416.25,35847.4,25889.95,16836.65,35640.15,36146.75,6571.85,13771.4,455.4
2022-03-30,11091.8,10542.15,36334.3,25856.2,17167.05,35858.25,36463.55,6428.95,13745.6,462.35
2022-03-31,11131.1,10552.1,36373.6,25822.0,17147.15,36287.75,36317.2,6423.7,13584.1,463.55
2022-04-01,11272.8,10676.85,37148.5,26454.5,17467.15,36712.15,36343.4,6477.2,13579.9,474.55
2022-04-04,11440.0,10803.85,38635.2,26841.0,18277.2,37191.75,36442.9,6606.1,13789.25,476.15
2022-04-05,11609.05,10936.5,38067.9,27150.65,17989.3,37656.8,36466.55,6640.45,13809.25,474.9
2022-04-06,11660.7,10906.8,37632.8,27472.05,17703.5,37588.9,35871.5,6730.0,13758.45,473.7
2022-04-07,11558.0,10820.7,37557.35,27005.15,17577.4,37561.7,35423.25,6618.35,13815.0,473.85
2022-04-08,11666.85,10894.3,37752.05,27512.7,17667.3,38322.65,35394.45,6755.55,13838.6,474.5
2022-04-11,11747.9,10882.1,37613.8,28235.25,17567.8,38236.25,34895.9,6774.9,13837.85,479.85
2022-04-12,11537.65,10788.8,37747.4,28059.05,17572.15,37931.4,34379.5,6589.25,13744.65,466.6
2022-04-13,11527.4,10698.3,37463.4,28193.7,17419.6,38191.4,34354.8,6627.0,13772.75,464.1
2022-04-18,11395.9,10745.75,36729.0,28423.2,17034.65,38422.1,32780.05,6648.95,13717.3,458.2
2022-04-19,11258.15,10615.15,36341.6,28440.85,16708.9,37337.4,31804.2,6578.0,13522.45,446.9
2022-04-20,11329.8,10848.7,36314.9,28690.7,16702.4,37722.8,32173.4,6556.1,13660.65,449.35
2022-04-21,11447.05,11090.55,36816.1,29026.0,16959.95,38005.9,32611.6,6570.2,13821.3,454.4
2022-04-22,11352.15,11028.15,36044.75,28877.65,16664.45,37775.45,32426.7,6440.65,13569.85,448.1
2022-04-25,11146.25,10916.5,36082.35,28155.1,16639.95,37167.4,31744.0,6256.8,13296.75,431.25
2022-04-26,11307.3,11221.75,36404.8,28902.6,16804.8,37866.7,31840.05,6336.85,13444.1,446.65
2022-04-27,11213.4,11158.85,36028.85,28527.6,16557.7,37634.5,31594.35,6321.55,13358.15,445.3
2022-04-28,11279.45,11192.05,36422.2,29046.1,16713.15,38460.25,31914.35,6362.4,13480.0,449.1
2022-04-29,11201.95,11078.1,36088.15,28594.15,16636.55,38204.15,31622.4,6327.3,13462.85,443.75
2022-05-02,11144.9,10938.3,36163.75,28573.65,16671.95,38285.3,31138.8,6363.1,13460.25,444.7
2022-05-04,10916.35,10661.0,35264.55,28201.4,16236.95,37621.8,30794.6,6158.55,13108.8,430.15
2022-05-05,10918.9,10705.7,35232.85,28284.9,16261.55,37408.05,31432.45,6196.6,13008.5,423.2
2022-05-06,10731.3,10518.45,34591.2,28339.0,15895.35,37279.3,30719.45,6066.0,12820.9,408.15
2022-05-09,10546.3,10483.5,34275.4,27570.25,15844.1,36732.0,30733.3,5942.8,12785.0,402.95
2022-05-10,10353.8,10472.45,34482.65,26581.35,15929.9,36911.9,30427.2,5633.85,12596.3,391.1
2022-05-11,10283.1,10377.4,34693.15,26464.7,15974.7,36658.4,30050.25,5634.15,12557.65,393.95
2022-05-12,10062.45,10164.35,33532.15,25719.15,15487.5,36221.75,29756.85,5425.9,12424.45,385.5
2022-05-13,10161.85,10412.35,33121.35,25347.65,15291.7,36887.15,29624.85,5313.05,12629.5,384.45
2022-05-16,10291.3,10649.1,33597.6,25657.4,15492.85,36759.5,29403.5,5359.95,12608.25,394.5
2022-05-17,10551.05,10911.15,34301.9,26455.85,15810.5,37518.75,30218.75,5727.45,12745.95,402.2
2022-05-18,10538.2,10909.45,34163.7,26314.9,15765.9,37989.05,30077.7,5708.95,12881.55,395.15
2022-05-19,10251.8,10618.0,33315.65,25839.75,15397.9,37740.45,28352.15,5476.25,12600.85,384.85
2022-05-20,10460.55,10914.6,34276.4,26433.5,15793.6,38546.35,28789.4,5706.35,13065.5,401.05
2022-05-23,10418.75,11115.2,34247.6,26052.0,15759.55,38510.8,29079.3,5241.6,12889.2,396.8
2022-05-24,10354.25,11116.3,34290.15,25824.2,15809.85,38010.85,28531.5,5180.3,12691.6,392.0
2022-05-25,10118.65,11011.5,34339.5,25778.0,15918.1,37930.95,27566.1,5079.25,12543.85,380.7
2022-05-26,10238.75,11097.15,35094.9,25760.45,16231.3,37849.2,27932.55,5214.75,12557.5,386.0
2022-05-27,10367.2,11270.25,35613.3,25511.85,16476.05,38242.7,28641.6,5211.5,12669.95,387.85
2022-05-30,10611.75,11491.4,35826.95,25921.1,16629.2,38610.4,29753.3,5264.05,12671.15,403.6
2022-05-31,10616.3,11586.6,35487.4,25641.1,16475.7,38713.45,29679.05,5332.75,12604.45,411.7
2022-06-01,10655.2,11563.0,35620.8,25456.45,16502.3,38434.55,29260.75,5336.7,12443.75,407.1
2022-06-02,10710.75,11491.4,35613.65,25968.65,16447.4,38497.3,29792.4,5397.55,12500.35,410.8
2022-06-03,10548.85,11282.15,35275.05,25882.4,16330.4,38273.9,29903.8,5328.8,12418.8,406.85
2022-06-06,10527.9,11303.15,35310.2,25830.35,16324.6,38238.45,29819.8,5388.65,12412.4,403.5
2022-06-07,10455.35,11362.2,34996.0,26101.9,16152.0,37648.85,29351.7,5340.85,12279.65,396.75
2022-06-08,10412.1,11382.35,34946.15,25976.25,16146.8,37254.35,29472.15,5348.2,12317.8,404.25
2022-06-09,10455.1,11419.25,35085.45,26287.7,16209.85,37440.65,29761.55,5278.2,12465.9,405.3
2022-06-10,10381.05,11394.0,34483.8,25808.5,15847.3,37428.7,29114.3,5199.95,12419.2,400.45
2022-06-13,10100.1,11165.65,33405.85,25317.4,15356.4,37078.1,27914.6,5000.0,12191.85,387.85
2022-06-14,10075.75,11104.15,33311.35,25177.7,15292.15,36999.15,27953.35,5018.3,12218.5,391.0
2022-06-15,10109.65,11206.75,33339.0,24877.0,15333.3,36830.9,27812.45,4982.3,12261.35,388.6
2022-06-16,9884.55,10956.6,32617.1,24370.0,15002.0,36621.15,27136.45,4721.3,12066.65,377.7
2022-06-17,9772.25,10830.9,32743.05,24155.15,15059.3,36264.55,26732.45,4724.85,11803.95,377.65
2022-06-20,9580.35,10754.7,32684.8,23701.3,15203.95,36915.75,26966.2,4540.55,11847.9,370.75
2022-06-21,9876.3,10974.2,33191.75,24355.95,15436.35,37317.75,27810.65,4720.75,12098.35,384.3
2022-06-22,9732.95,10881.4,32845.3,23792.05,15271.45,36963.3,27488.4,4490.75,11939.05,375.9
2022-06-23,9845.05,11359.5,33135.0,23692.55,15391.65,37316.5,28027.8,4523.0,12127.2,382.15
2022-06-24,9980.8,11583.25,33627.45,24021.3,15595.5,37778.85,27777.8,4596.6,12178.4,383.2
2022-06-27,10083.75,11686.05,33811.25,24238.15,15651.0,38103.2,28345.95,4666.3,12221.55,386.5
2022-06-28,10123.15,11832.55,33642.45,24477.95,15559.05,38173.1,28509.1,4744.0,12214.55,389.1
2022-06-29,10100.65,11850.5,33269.9,24972.65,15409.35,37688.35,28140.1,4755.4,12210.95,389.95
2022-06-30,10042.8,11701.15,33425.1,25108.5,15474.4,37664.55,27843.35,4660.9,12159.35,385.3
2022-07-01,10077.75,11711.95,33539.45,24122.85,15620.75,38725.85,28064.25,4696.5,12260.9,391.4
2022-07-04,10143.45,11692.1,33940.9,24078.2,15766.5,39755.65,27890.65,4649.95,12218.2,392.6
2022-07-05,10131.35,11649.8,33815.9,24229.0,15729.15,39690.6,27695.15,4663.75,12233.75,391.85
2022-07-06,10312.65,11952.2,34324.25,24079.2,15980.25,40740.15,28007.6,4665.3,12331.15,400.75
2022-07-07,10450.2,12114.1,34920.3,24109.15,16179.0,40708.7,28196.35,4842.2,12389.7,411.25
2022-07-08,10472.4,12124.6,35124.05,24347.65,16260.2,40925.25,28250.3,4799.55,12449.45,411.0
2022-07-11,10577.65,12252.5,35469.65,25005.5,16365.6,41043.15,27380.55,4893.9,12564.85,417.05
2022-07-12,10520.35,12107.35,35132.25,25098.45,16200.6,40574.8,27063.75,4834.05,12450.65,417.45
2022-07-13,10531.0,12099.35,34827.8,24727.2,16043.85,40954.4,26949.75,4872.55,12622.3,418.6
2022-07-14,10522.9,12115.3,34651.2,24975.35,15998.75,40897.3,26523.3,4870.35,12721.0,417.65
2022-07-15,10593.65,12361.65,34682.65,24964.5,16112.75,41498.8,26484.75,4830.7,12732.0,420.0
2022-07-18,10737.4,12408.7,35358.7,25279.15,16341.45,41460.3,27322.95,4950.95,12713.45,425.1
2022-07-19,10817.1,12538.9,35720.35,25372.7,16436.2,41479.85,27346.15,4991.0,12682.2,435.95
2022-07-20,10831.0,12511.3,35972.1,25608.2,16530.1,41950.15,28146.35,5046.7,12711.5,435.2
2022-07-21,10972.0,12581.35,36201.0,25719.6,16600.5,42283.0,28342.9,5090.1,12651.75,438.0
2022-07-22,10991.6,12634.2,36738.95,25621.65,16858.55,42502.75,28168.15,5094.1,12617.55,439.5
2022-07-25,10983.7,12423.7,36726.4,25360.85,16837.55,42386.95,28216.0,5168.55,12488.8,437.5
2022-07-26,10866.2,12276.5,36408.5,25273.35,16734.1,41799.05,27418.85,5153.4,12341.9,433.1
2022-07-27,10959.6,12326.35,36783.75,25278.65,16880.3,42036.3,27878.8,5193.65,12628.95,437.75
2022-07-28,11040.55,12383.7,37378.15,25555.55,17280.0,42271.65,28663.05,5282.1,12660.65,446.8
2022-07-29,11194.7,12543.2,37491.4,26018.4,17437.8,42487.4,29152.3,5485.8,12776.55,450.95
2022-08-01,11364.15,12953.65,37903.2,26746.45,17584.2,42526.75,29220.0,5578.15,12766.85,452.65
2022-08-02,11416.65,13023.65,38024.0,27038.5,17538.8,42798.5,29024.65,5563.45,12780.4,445.0
2022-08-03,11356.9,12919.4,37989.25,27052.25,17551.7,42624.15,29416.95,5553.15,12682.0,441.6
2022-08-04,11417.95,12945.7,37755.55,26803.75,17472.05,42830.25,29782.9,5620.35,12982.35,436.55
2022-08-05,11453.7,12804.35,37920.6,26418.65,17534.55,42930.9,29973.55,5595.85,12939.75,437.9
2022-08-08,11482.3,12927.95,38237.4,26728.85,17697.6,42978.5,29967.7,5668.0,12940.25,438.6
2022-08-10,11458.05,12951.65,38287.85,26664.75,17699.1,42821.6,29701.15,5759.6,12950.7,434.8
2022-08-11,11549.8,12923.55,38879.85,26661.75,17977.4,42478.5,30233.7,5758.85,13014.2,440.4
2022-08-12,11624.6,12923.75,39042.3,27163.95,18055.15,42457.3,29885.9,5853.45,12864.0,443.25
2022-08-16,11782.3,13250.0,39239.65,27462.3,18191.35,42964.1,29909.0,5893.4,12933.85,452.0
2022-08-17,11830.6,13194.25,39461.7,27609.25,18348.25,43275.85,30256.9,5922.8,12979.25,452.35
2022-08-18,11849.45,13131.9,39656.15,27630.8,18406.05,43522.3,30018.9,5977.15,12935.75,459.35
2022-08-19,11701.35,12946.45,38985.95,27468.05,18114.9,42945.35,30036.1,5883.25,12799.95,450.4
2022-08-22,11489.8,12695.75,38297.75,27234.5,17763.4,42890.65,29478.9,5708.1,12588.25,439.1
2022-08-23,11598.85,12925.75,38697.65,27492.25,17897.35,42937.65,28957.85,5789.2,12683.55,440.85
2022-08-24,11675.05,12913.35,39038.5,27561.5,17987.0,42999.7,28859.85,5830.05,12644.0,448.85
2022-08-25,11685.85,12877.9,38950.75,27514.9,17916.35,42830.05,28608.65,5800.1,12593.25,455.45
2022-08-26,11730.6,12929.15,38987.15,27724.65,17933.9,42768.95,28691.6,5902.7,12580.45,453.75
2022-08-29,11633.9,12886.4,38276.7,27557.45,17631.7,42933.9,27678.95,5812.25,12545.75,447.6
2022-08-30,11867.0,13217.35,39536.75,28104.5,18235.05,43821.15,28407.9,5934.6,12699.4,463.2
2022-09-01,11896.95,13266.15,39301.25,27565.8,18056.0,43497.35,27846.8,5878.95,12555.0,468.2
2022-09-02,11865.55,13220.65,39421.0,27358.85,18147.25,43666.55,27745.8,5887.7,12506.15,467.35
2022-09-05,11930.35,13246.1,39805.75,27531.7,18264.9,43755.85,27836.6,5985.75,12565.55,471.5
2022-09-06,11974.95,13225.3,39666.5,27885.5,18197.9,43528.9,27742.8,6064.7,12598.0,473.2
2022-09-07,12038.85,13072.65,39455.9,27718.8,18140.5,43614.95,27832.4,6066.4,12696.3,473.6
2022-09-08,12080.8,13151.4,40208.95,27783.6,18409.45,43786.45,28102.4,6011.5,12689.95,472.25
2022-09-09,12129.45,13219.6,40415.7,27692.95,18383.95,43837.7,28724.05,6025.3,12689.3,470.05
2022-09-12,12228.05,13256.1,40574.0,27946.6,18437.6,43921.85,29131.2,6080.95,12715.25,480.4
2022-09-13,12245.65,13264.15,40873.1,28047.7,18605.35,44251.55,29116.85,6158.9,12745.6,479.55
2022-09-14,12203.55,13222.25,41405.4,27954.75,18745.6,44182.65,28137.65,6256.3,12682.2,476.25
2022-09-15,12242.85,13315.5,41209.2,28172.1,18654.9,44041.6,27734.35,6263.9,12518.85,471.9
2022-09-16,11933.3,12954.45,40776.8,27728.8,18372.05,43192.65,26706.45,6137.65,12346.85,454.35
2022-09-19,11936.55,13074.0,40904.4,27586.75,18492.6,43655.65,26810.15,6110.1,12369.6,450.05
2022-09-20,12111.3,13291.35,41468.3,27724.35,18750.75,43981.25,27020.6,6205.6,12750.7,457.2
2022-09-21,12027.5,13223.45,41203.45,27310.1,18662.15,44500.15,26843.25,6076.1,12573.55,451.3
2022-09-22,12067.4,13320.75,40630.6,27223.35,18403.7,45080.45,26782.65,6100.75,12612.85,450.05
2022-09-23,11811.9,13093.5,39546.25,26500.1,17947.25,44854.65,26592.35,6027.35,12610.65,436.75
2022-09-26,11461.7,12594.35,38616.25,25684.2,17565.3,43937.4,26743.65,5778.25,12475.5,418.2
2022-09-27,11469.75,12529.8,38359.15,25682.3,17424.05,44218.15,27004.15,5728.65,12598.0,417.05
2022-09-28,11439.4,12537.35,37759.85,25281.25,17210.05,43964.65,27067.65,5617.65,12705.4,414.25
2022-09-29,11488.6,12497.35,37647.75,25070.4,17123.0,44356.25,26819.05,5645.95,12874.3,415.8
2022-09-30,11654.45,12699.3,38631.95,25581.3,17506.65,44405.65,26981.15,5768.2,12971.9,424.0
2022-10-03,11533.35,12441.05,38029.65,25192.6,17270.2,43477.3,26729.1,5593.95,13118.95,418.75
2022-10-04,11794.35,12690.55,39110.05,25717.65,17741.05,44287.05,27496.95,5769.3,13233.45,428.25
2022-10-06,11933.35,12784.55,39282.85,25865.25,17749.05,44097.2,27928.75,5956.95,13188.0,437.15
2022-10-07,11903.05,12761.95,39178.05,25884.0,17707.0,43813.3,27733.6,5931.55,13134.7,438.55
2022-10-10,11796.05,12693.6,39093.1,25621.6,17626.5,43329.2,28027.6,5916.4,13028.4,434.25
2022-10-11,11607.0,12488.35,38712.45,25209.75,17455.2,42564.65,27469.5,5785.95,12826.8,420.9
2022-10-12,11672.45,12598.3,39118.55,25455.4,17603.85,43196.85,27694.65,5798.15,12839.35,427.7
2022-10-13,11599.7,12562.75,38624.0,25319.9,17389.45,43036.65,27506.2,5804.25,12867.15,423.45
2022-10-14,11591.65,12478.25,39305.6,25066.95,17705.5,43153.05,27954.05,5767.2,12950.45,420.05
2022-10-17,11611.65,12562.55,39920.45,25449.15,17908.9,43182.9,28019.15,5711.4,12982.4,418.25
2022-10-18,11727.75,12732.65,40318.75,25779.55,18021.3,43715.75,28315.2,5775.05,13008.25,425.45
2022-10-19,11737.9,12721.05,40373.2,25721.45,18093.75,43890.55,28060.35,5736.15,13021.75,427.15
2022-10-20,11706.15,12729.6,40099.55,26080.35,18057.25,44281.15,28432.2,5801.7,13089.2,426.6
2022-10-21,11637.6,12695.65,40784.05,25907.55,18194.1,44269.2,28336.95,5748.35,12979.4,426.8
2022-10-24,11703.0,12794.65,41304.9,26056.25,18424.75,44210.1,28534.3,5789.05,13061.1,428.0
2022-10-25,11718.9,12952.8,41122.75,25793.15,18280.9,43752.85,28722.85,5812.45,13112.2,425.35
2022-10-27,11791.8,12979.4,41299.3,26130.2,18334.05,43954.6,28572.2,5970.25,13228.05,437.95
2022-10-28,11715.55,13190.9,40990.85,26493.25,18284.3,43944.1,28318.35,5883.35,13048.3,436.15
2022-10-31,11868.15,13381.65,41307.9,26672.65,18538.3,44296.3,28727.6,5896.35,13212.25,438.65
2022-11-01,11967.9,13416.9,41289.55,26899.65,18606.4,44564.9,29270.65,6036.95,13492.05,442.7
